region,date,metrics,type,value
ZX,1980_7,AG,GWRMP,2364.6079
ZX,1980_8,AG,GWRMP,2386.4944
ZX,1980_9,AG,GWRMP,2321.4695
ZX,1981_5,AG,GWRMP,2326.7512
ZX,1981_6,AG,GWRMP,2335.6143
ZX,1981_7,AG,GWRMP,2353.5824
ZX,1981_8,AG,GWRMP,2347.4632
ZX,1981_9,AG,GWRMP,2322.5655
ZX,1982_5,AG,GWRMP,2312.6759
ZX,1982_6,AG,GWRMP,2332.5653
ZX,1982_7,AG,GWRMP,2364.942
ZX,1982_8,AG,GWRMP,2335.5316
ZX,1982_9,AG,GWRMP,2309.6975
ZX,1983_5,AG,GWRMP,2349.6956
ZX,1983_6,AG,GWRMP,2403.6028
ZX,1983_7,AG,GWRMP,2351.1892
ZX,1983_8,AG,GWRMP,2305.7158
ZX,1983_9,AG,GWRMP,2350.9596
ZX,1984_5,AG,GWRMP,2324.2118
ZX,1984_6,AG,GWRMP,2403.5601
ZX,1984_7,AG,GWRMP,2338.1115
ZX,1984_8,AG,GWRMP,2335.7547
ZX,1984_9,AG,GWRMP,2334.8977
ZX,1985_5,AG,GWRMP,2328.905
ZX,1985_6,AG,GWRMP,2344.5518
ZX,1985_7,AG,GWRMP,2365.9819
ZX,1985_8,AG,GWRMP,2323.3687
ZX,1985_9,AG,GWRMP,2332.8171
ZX,1986_5,AG,GWRMP,2310.5795
ZX,1986_6,AG,GWRMP,2361.3082
ZX,1986_7,AG,GWRMP,2333.0576
ZX,1986_8,AG,GWRMP,2326.2859
ZX,1986_9,AG,GWRMP,2331.1677
ZX,1987_5,AG,GWRMP,2323.9672
ZX,1987_6,AG,GWRMP,2329.2066
ZX,1987_7,AG,GWRMP,2395.1198
ZX,1987_8,AG,GWRMP,2342.5326
ZX,1987_9,AG,GWRMP,2331.0623
ZX,1988_5,AG,GWRMP,2330.0052
ZX,1988_6,AG,GWRMP,2342.1838
ZX,1988_7,AG,GWRMP,2323.2327
ZX,1988_8,AG,GWRMP,2351.3971
ZX,1988_9,AG,GWRMP,2325.8446
ZX,1989_5,AG,GWRMP,2331.9877
ZX,1989_6,AG,GWRMP,2333.0497
ZX,1989_7,AG,GWRMP,2355.9262
ZX,1989_8,AG,GWRMP,2365.0815
ZX,1989_9,AG,GWRMP,2352.0205
ZX,1990_5,AG,GWRMP,2328.3924
ZX,1990_6,AG,GWRMP,2340.5999
ZX,1990_7,AG,GWRMP,2314.684
ZX,1990_8,AG,GWRMP,2375.9583
ZX,1990_9,AG,GWRMP,2340.6089
ZX,1991_5,AG,GWRMP,2340.3394
ZX,1991_6,AG,GWRMP,2362.0512
ZX,1991_7,AG,GWRMP,2371.4652
ZX,1991_8,AG,GWRMP,2321.6323
ZX,1991_9,AG,GWRMP,2340.5204
ZX,1992_5,AG,GWRMP,2317.203
ZX,1992_6,AG,GWRMP,2337.9309
ZX,1992_7,AG,GWRMP,2327.751
ZX,1992_8,AG,GWRMP,2356.0743
ZX,1992_9,AG,GWRMP,2345.9701
ZX,1993_5,AG,GWRMP,2339.2528
ZX,1993_6,AG,GWRMP,2346.2871
ZX,1993_7,AG,GWRMP,2354.4939
ZX,1993_8,AG,GWRMP,2376.3779
ZX,1993_9,AG,GWRMP,2326.4591
ZX,1994_5,AG,GWRMP,2316.3131
ZX,1994_6,AG,GWRMP,2376.9045
ZX,1994_7,AG,GWRMP,2303.8268
ZX,1994_8,AG,GWRMP,2337.5382
ZX,1994_9,AG,GWRMP,2306.3907
ZX,1995_5,AG,GWRMP,2337.8348
ZX,1995_6,AG,GWRMP,2372.0736
ZX,1995_7,AG,GWRMP,2343.064
ZX,1995_8,AG,GWRMP,2326.6188
ZX,1995_9,AG,GWRMP,2298.4768
ZX,1996_5,AG,GWRMP,2299.9657
ZX,1996_6,AG,GWRMP,2419.7429
ZX,1996_7,AG,GWRMP,2370.574
ZX,1996_8,AG,GWRMP,2334.7452
ZX,1996_9,AG,GWRMP,2299.1854
ZX,1997_5,AG,GWRMP,2323.1281
ZX,1997_6,AG,GWRMP,2325.8746
ZX,1997_7,AG,GWRMP,2366.9489
ZX,1997_8,AG,GWRMP,2366.2283
ZX,1997_9,AG,GWRMP,2304.9122
ZX,1998_5,AG,GWRMP,2328.9519
ZX,1998_6,AG,GWRMP,2350.396
ZX,1998_7,AG,GWRMP,2348.3383
ZX,1998_8,AG,GWRMP,2329.9253
ZX,1998_9,AG,GWRMP,2334.8226
ZX,1999_5,AG,GWRMP,2328.9951
ZX,1999_6,AG,GWRMP,2468.4618
ZX,1999_7,AG,GWRMP,2335.2428
ZX,1999_8,AG,GWRMP,2389.0642
ZX,1999_9,AG,GWRMP,2306.3448
ZX,2000_5,AG,GWRMP,2330.9882
ZX,2000_6,AG,GWRMP,2345.5311
ZX,2000_7,AG,GWRMP,2315.6834
ZX,2000_8,AG,GWRMP,2337.8807
ZX,2000_9,AG,GWRMP,2306.4795
ZX,2001_5,AG,GWRMP,2313.0073
ZX,2001_6,AG,GWRMP,2379.4222
ZX,2001_7,AG,GWRMP,2345.0712
ZX,2001_8,AG,GWRMP,2364.8758
ZX,2001_9,AG,GWRMP,2297.1236
ZX,2002_5,AG,GWRMP,2338.9514
ZX,2002_6,AG,GWRMP,2341.5285
ZX,2002_7,AG,GWRMP,2330.0799
ZX,2002_8,AG,GWRMP,2345.5455
ZX,2002_9,AG,GWRMP,2312.5513
ZX,2003_5,AG,GWRMP,2318.4809
ZX,2003_6,AG,GWRMP,2327.4065
ZX,2003_7,AG,GWRMP,2336.2346
ZX,2003_8,AG,GWRMP,2327.721
ZX,2003_9,AG,GWRMP,2317.5599
ZX,2004_5,AG,GWRMP,2339.8769
ZX,2004_6,AG,GWRMP,2337.1089
ZX,2004_7,AG,GWRMP,2322.8328
ZX,2004_8,AG,GWRMP,2322.6737
ZX,2004_9,AG,GWRMP,2316.9115
ZX,2005_5,AG,GWRMP,2314.9868
ZX,2005_6,AG,GWRMP,2311.7953
ZX,2005_7,AG,GWRMP,2368.2977
ZX,2005_8,AG,GWRMP,2344.1732
ZX,2005_9,AG,GWRMP,2314.3794
ZX,2006_5,AG,GWRMP,2338.2095
ZX,2006_6,AG,GWRMP,2322.1524
ZX,2006_7,AG,GWRMP,2355.5013
ZX,2006_8,AG,GWRMP,2309.9483
ZX,2006_9,AG,GWRMP,2319.5123
ZX,2007_5,AG,GWRMP,2307.8376
ZX,2007_6,AG,GWRMP,2327.9729
ZX,2007_7,AG,GWRMP,2340.3802
ZX,2007_8,AG,GWRMP,2318.0998
ZX,2007_9,AG,GWRMP,2335.3546
ZX,2008_5,AG,GWRMP,2323.2526
ZX,2008_6,AG,GWRMP,2403.7008
ZX,2008_7,AG,GWRMP,2348.9057
ZX,2008_8,AG,GWRMP,2329.197
ZX,2008_9,AG,GWRMP,2316.1506
ZX,2009_5,AG,GWRMP,2309.0049
ZX,2009_6,AG,GWRMP,2346.1094
ZX,2009_7,AG,GWRMP,2362.2563
ZX,2009_8,AG,GWRMP,2372.3968
ZX,2009_9,AG,GWRMP,2311.1129
ZX,2010_5,AG,GWRMP,2312.5547
ZX,2010_6,AG,GWRMP,2323.6189
ZX,2010_7,AG,GWRMP,2373.7607
ZX,2010_8,AG,GWRMP,2326.4842
ZX,2010_9,AG,GWRMP,2334.2627
ZX,2011_5,AG,GWRMP,2309.3621
ZX,2011_6,AG,GWRMP,2417.0165
ZX,2011_7,AG,GWRMP,2342.5417
ZX,2011_8,AG,GWRMP,2372.0804
ZX,2011_9,AG,GWRMP,2312.4237
ZX,2012_5,AG,GWRMP,2336.9754
ZX,2012_6,AG,GWRMP,2347.3354
ZX,2012_7,AG,GWRMP,2327.2899
ZX,2012_8,AG,GWRMP,2390.4432
ZX,2012_9,AG,GWRMP,2324.7446
ZX,2013_5,AG,GWRMP,2322.486
ZX,2013_6,AG,GWRMP,2364.5586
ZX,2013_7,AG,GWRMP,2315.5331
ZX,2013_8,AG,GWRMP,2334.2602
ZX,2013_9,AG,GWRMP,2316.411
ZX,2014_5,AG,GWRMP,2323.6853
ZX,2014_6,AG,GWRMP,2342.6301
ZX,2014_7,AG,GWRMP,2357.1439
ZX,2014_8,AG,GWRMP,2348.5419
ZX,2014_9,AG,GWRMP,2327.3944
ZX,2015_5,AG,GWRMP,2334.0431
ZX,2015_6,AG,GWRMP,2386.8146
ZX,2015_7,AG,GWRMP,2362.8609
ZX,2015_8,AG,GWRMP,2347.2339
ZX,2015_9,AG,GWRMP,2322.411
ZX,2016_5,AG,GWRMP,2361.3576
ZX,2016_6,AG,GWRMP,2403.0494
ZX,2016_7,AG,GWRMP,2356.2429
ZX,2016_8,AG,GWRMP,2318.0638
ZX,2016_9,AG,GWRMP,2383.1179
HJH,1979_5,AG,IDW,2269.4343
HJH,1979_6,AG,IDW,2284.9356
HJH,1979_7,AG,IDW,2294.2325
HJH,1979_8,AG,IDW,2292.1823
HJH,1979_9,AG,IDW,2277.9809
HJH,1980_5,AG,IDW,2277.0364
HJH,1980_6,AG,IDW,2292.475
HJH,1980_7,AG,IDW,2309.3238
HJH,1980_8,AG,IDW,2322.0746
HJH,1980_9,AG,IDW,2278.0025
HJH,1981_5,AG,IDW,2279.1915
HJH,1981_6,AG,IDW,2285.5888
HJH,1981_7,AG,IDW,2294.5452
HJH,1981_8,AG,IDW,2296.8992
HJH,1981_9,AG,IDW,2274.6648
HJH,1982_5,AG,IDW,2273.4902
HJH,1982_6,AG,IDW,2287.62
HJH,1982_7,AG,IDW,2309.8703
HJH,1982_8,AG,IDW,2285.4299
HJH,1982_9,AG,IDW,2268.2109
HJH,1983_5,AG,IDW,2300.5583
HJH,1983_6,AG,IDW,2331.0372
HJH,1983_7,AG,IDW,2297.4162
HJH,1983_8,AG,IDW,2267.9398
HJH,1983_9,AG,IDW,2318.4595
HJH,1984_5,AG,IDW,2283.101
HJH,1984_6,AG,IDW,2342.1682
HJH,1984_7,AG,IDW,2286.2031
HJH,1984_8,AG,IDW,2281.4997
HJH,1984_9,AG,IDW,2279.9197
HJH,1985_5,AG,IDW,2287.7556
HJH,1985_6,AG,IDW,2287.2517
HJH,1985_7,AG,IDW,2314.4144
HJH,1985_8,AG,IDW,2279.8928
HJH,1985_9,AG,IDW,2294.6298
HJH,1986_5,AG,IDW,2273.2999
HJH,1986_6,AG,IDW,2299.4435
HJH,1986_7,AG,IDW,2291.5803
HJH,1986_8,AG,IDW,2274.5732
HJH,1986_9,AG,IDW,2302.6797
HJH,1987_5,AG,IDW,2280.0326
HJH,1987_6,AG,IDW,2285.2322
HJH,1987_7,AG,IDW,2330.5384
HJH,1987_8,AG,IDW,2293.4236
HJH,1987_9,AG,IDW,2294.1719
HJH,1988_5,AG,IDW,2286.3888
HJH,1988_6,AG,IDW,2291.2555
HJH,1988_7,AG,IDW,2285.8792
HJH,1988_8,AG,IDW,2292.3946
HJH,1988_9,AG,IDW,2280.1855
HJH,1989_5,AG,IDW,2284.659
HJH,1989_6,AG,IDW,2289.1782
HJH,1989_7,AG,IDW,2310.9543
HJH,1989_8,AG,IDW,2296.3
HJH,1989_9,AG,IDW,2306.4614
HJH,1990_5,AG,IDW,2281.054
HJH,1990_6,AG,IDW,2288.8305
HJH,1990_7,AG,IDW,2266.9576
HJH,1990_8,AG,IDW,2315.8051
HJH,1990_9,AG,IDW,2292.9951
HJH,1991_5,AG,IDW,2291.9818
HJH,1991_6,AG,IDW,2321.5517
HJH,1991_7,AG,IDW,2303.9698
HJH,1991_8,AG,IDW,2281.837
HJH,1991_9,AG,IDW,2289.171
HJH,1992_5,AG,IDW,2280.5929
HJH,1992_6,AG,IDW,2294.497
HJH,1992_7,AG,IDW,2270.6355
HJH,1992_8,AG,IDW,2296.143
HJH,1992_9,AG,IDW,2292.9933
HJH,1993_5,AG,IDW,2296.474
HJH,1993_6,AG,IDW,2302.3363
HJH,1993_7,AG,IDW,2321.85
HJH,1993_8,AG,IDW,2324.5409
HJH,1993_9,AG,IDW,2291.9149
HJH,1994_5,AG,IDW,2271.0606
HJH,1994_6,AG,IDW,2327.314
HJH,1994_7,AG,IDW,2265.033
HJH,1994_8,AG,IDW,2289.033
HJH,1994_9,AG,IDW,2265.121
HJH,1995_5,AG,IDW,2295.2768
HJH,1995_6,AG,IDW,2316.5868
HJH,1995_7,AG,IDW,2309.0609
HJH,1995_8,AG,IDW,2282.2423
HJH,1995_9,AG,IDW,2259.9715
HJH,1996_5,AG,IDW,2264.3803
HJH,1996_6,AG,IDW,2340.1406
HJH,1996_7,AG,IDW,2312.9566
HJH,1996_8,AG,IDW,2284.7651
HJH,1996_9,AG,IDW,2260.4687
HJH,1997_5,AG,IDW,2276.6081
HJH,1997_6,AG,IDW,2281.3686
HJH,1997_7,AG,IDW,2316.257
HJH,1997_8,AG,IDW,2324.3488
HJH,1997_9,AG,IDW,2264.52
HJH,1998_5,AG,IDW,2281.1921
HJH,1998_6,AG,IDW,2291.0306
HJH,1998_7,AG,IDW,2303.7345
HJH,1998_8,AG,IDW,2288.8624
HJH,1998_9,AG,IDW,2287.516
HJH,1999_5,AG,IDW,2281.8582
HJH,1999_6,AG,IDW,2409.8992
HJH,1999_7,AG,IDW,2277.0746
HJH,1999_8,AG,IDW,2333.8218
HJH,1999_9,AG,IDW,2272.4876
HJH,2000_5,AG,IDW,2285.6716
HJH,2000_6,AG,IDW,2289.9742
HJH,2000_7,AG,IDW,2270.8938
HJH,2000_8,AG,IDW,2285.3918
HJH,2000_9,AG,IDW,2266.6918
HJH,2001_5,AG,IDW,2272.5487
HJH,2001_6,AG,IDW,2334.6721
HJH,2001_7,AG,IDW,2278.139
HJH,2001_8,AG,IDW,2310.7828
HJH,2001_9,AG,IDW,2264.8514
HJH,2002_5,AG,IDW,2301.2537
HJH,2002_6,AG,IDW,2292.5995
HJH,2002_7,AG,IDW,2286.408
HJH,2002_8,AG,IDW,2300.9857
HJH,2002_9,AG,IDW,2266.1872
HJH,2003_5,AG,IDW,2271.4452
HJH,2003_6,AG,IDW,2276.3724
HJH,2003_7,AG,IDW,2275.0149
HJH,2003_8,AG,IDW,2279.3698
HJH,2003_9,AG,IDW,2264.3945
HJH,2004_5,AG,IDW,2286.3287
HJH,2004_6,AG,IDW,2287.6786
HJH,2004_7,AG,IDW,2276.7131
HJH,2004_8,AG,IDW,2277.6572
HJH,2004_9,AG,IDW,2282.2638
HJH,2005_5,AG,IDW,2277.277
HJH,2005_6,AG,IDW,2265.7461
HJH,2005_7,AG,IDW,2303.5155
HJH,2005_8,AG,IDW,2295.1353
HJH,2005_9,AG,IDW,2278.6776
HJH,2006_5,AG,IDW,2290.4107
HJH,2006_6,AG,IDW,2287.4134
HJH,2006_7,AG,IDW,2289.8716
HJH,2006_8,AG,IDW,2266.948
HJH,2006_9,AG,IDW,2280.9711
HJH,2007_5,AG,IDW,2271.408
HJH,2007_6,AG,IDW,2288.795
HJH,2007_7,AG,IDW,2281.1229
HJH,2007_8,AG,IDW,2278.0103
HJH,2007_9,AG,IDW,2301.4578
HJH,2008_5,AG,IDW,2289.5178
HJH,2008_6,AG,IDW,2343.6586
HJH,2008_7,AG,IDW,2286.2108
HJH,2008_8,AG,IDW,2293.14
HJH,2008_9,AG,IDW,2287.6658
HJH,2009_5,AG,IDW,2267.63
HJH,2009_6,AG,IDW,2294.8047
HJH,2009_7,AG,IDW,2306.558
HJH,2009_8,AG,IDW,2302.5871
HJH,2009_9,AG,IDW,2276.9866
HJH,2010_5,AG,IDW,2273.5254
HJH,2010_6,AG,IDW,2287.0609
HJH,2010_7,AG,IDW,2315.3998
HJH,2010_8,AG,IDW,2283.4338
HJH,2010_9,AG,IDW,2288.499
HJH,2011_5,AG,IDW,2266.2714
HJH,2011_6,AG,IDW,2350.1741
HJH,2011_7,AG,IDW,2278.0916
HJH,2011_8,AG,IDW,2313.38
HJH,2011_9,AG,IDW,2271.7264
HJH,2012_5,AG,IDW,2298.4427
HJH,2012_6,AG,IDW,2312.1734
HJH,2012_7,AG,IDW,2287.4297
HJH,2012_8,AG,IDW,2316.1886
HJH,2012_9,AG,IDW,2277.4326
HJH,2013_5,AG,IDW,2283.7561
HJH,2013_6,AG,IDW,2314.0349
HJH,2013_7,AG,IDW,2269.8808
HJH,2013_8,AG,IDW,2279.8953
HJH,2013_9,AG,IDW,2275.0568
HJH,2014_5,AG,IDW,2276.0097
HJH,2014_6,AG,IDW,2298.7344
HJH,2014_7,AG,IDW,2307.9365
HJH,2014_8,AG,IDW,2308.4881
HJH,2014_9,AG,IDW,2285.0933
HJH,2015_5,AG,IDW,2280.3078
HJH,2015_6,AG,IDW,2309.4228
HJH,2015_7,AG,IDW,2297.8908
HJH,2015_8,AG,IDW,2297.2919
HJH,2015_9,AG,IDW,2289.7457
HJH,2016_5,AG,IDW,2315.6756
HJH,2016_6,AG,IDW,2329.5505
HJH,2016_7,AG,IDW,2285.4919
HJH,2016_8,AG,IDW,2279.8663
HJH,2016_9,AG,IDW,2316.7928
HQ,1979_5,AG,IDW,2473.6434
HQ,1979_6,AG,IDW,2499.015
HQ,1979_7,AG,IDW,2491.3854
HQ,1979_8,AG,IDW,2485.2593
HQ,1979_9,AG,IDW,2480.8589
HQ,1980_5,AG,IDW,2472.0278
HQ,1980_6,AG,IDW,2503.0833
HQ,1980_7,AG,IDW,2513.6333
HQ,1980_8,AG,IDW,2546.8698
HQ,1980_9,AG,IDW,2487.6454
HQ,1981_5,AG,IDW,2480.9144
HQ,1981_6,AG,IDW,2504.9778
HQ,1981_7,AG,IDW,2503.865
HQ,1981_8,AG,IDW,2489.2255
HQ,1981_9,AG,IDW,2470.7137
HQ,1982_5,AG,IDW,2470.9915
HQ,1982_6,AG,IDW,2484.6564
HQ,1982_7,AG,IDW,2526.467
HQ,1982_8,AG,IDW,2493.6913
HQ,1982_9,AG,IDW,2469.7955
HQ,1983_5,AG,IDW,2499.4173
HQ,1983_6,AG,IDW,2539.1218
HQ,1983_7,AG,IDW,2493.988
HQ,1983_8,AG,IDW,2464.2723
HQ,1983_9,AG,IDW,2524.5303
HQ,1984_5,AG,IDW,2490.1934
HQ,1984_6,AG,IDW,2544.1131
HQ,1984_7,AG,IDW,2486.831
HQ,1984_8,AG,IDW,2489.8951
HQ,1984_9,AG,IDW,2505.4921
HQ,1985_5,AG,IDW,2500.5928
HQ,1985_6,AG,IDW,2491.8344
HQ,1985_7,AG,IDW,2514.0369
HQ,1985_8,AG,IDW,2486.6152
HQ,1985_9,AG,IDW,2494.7519
HQ,1986_5,AG,IDW,2469.2147
HQ,1986_6,AG,IDW,2526.1324
HQ,1986_7,AG,IDW,2492.6937
HQ,1986_8,AG,IDW,2479.6331
HQ,1986_9,AG,IDW,2479.6765
HQ,1987_5,AG,IDW,2482.33
HQ,1987_6,AG,IDW,2492.9085
HQ,1987_7,AG,IDW,2572.6925
HQ,1987_8,AG,IDW,2510.6232
HQ,1987_9,AG,IDW,2486.8861
HQ,1988_5,AG,IDW,2492.0298
HQ,1988_6,AG,IDW,2488.4602
HQ,1988_7,AG,IDW,2500.7445
HQ,1988_8,AG,IDW,2486.9493
HQ,1988_9,AG,IDW,2502.9459
HQ,1989_5,AG,IDW,2480.3704
HQ,1989_6,AG,IDW,2491.8881
HQ,1989_7,AG,IDW,2518.9115
HQ,1989_8,AG,IDW,2517.7995
HQ,1989_9,AG,IDW,2505.0065
HQ,1990_5,AG,IDW,2482.2372
HQ,1990_6,AG,IDW,2493.6866
HQ,1990_7,AG,IDW,2477.029
HQ,1990_8,AG,IDW,2536.7686
HQ,1990_9,AG,IDW,2494.3269
HQ,1991_5,AG,IDW,2485.9455
HQ,1991_6,AG,IDW,2539.6452
HQ,1991_7,AG,IDW,2542.4923
HQ,1991_8,AG,IDW,2489.368
HQ,1991_9,AG,IDW,2493.2454
HQ,1992_5,AG,IDW,2471.9011
HQ,1992_6,AG,IDW,2490.776
HQ,1992_7,AG,IDW,2470.2928
HQ,1992_8,AG,IDW,2497.7057
HQ,1992_9,AG,IDW,2504.5465
HQ,1993_5,AG,IDW,2488.926
HQ,1993_6,AG,IDW,2509.5216
HQ,1993_7,AG,IDW,2524.023
HQ,1993_8,AG,IDW,2541.8087
HQ,1993_9,AG,IDW,2484.0633
HQ,1994_5,AG,IDW,2484.2884
HQ,1994_6,AG,IDW,2500.8265
HQ,1994_7,AG,IDW,2464.2796
HQ,1994_8,AG,IDW,2489.9505
HQ,1994_9,AG,IDW,2466.7734
HQ,1995_5,AG,IDW,2497.6686
HQ,1995_6,AG,IDW,2509.0862
HQ,1995_7,AG,IDW,2501.9575
HQ,1995_8,AG,IDW,2484.816
HQ,1995_9,AG,IDW,2459.0241
HQ,1996_5,AG,IDW,2464.9336
HQ,1996_6,AG,IDW,2536.5706
HQ,1996_7,AG,IDW,2529.7325
HQ,1996_8,AG,IDW,2489.1166
HQ,1996_9,AG,IDW,2460.1127
HQ,1997_5,AG,IDW,2480.9636
HQ,1997_6,AG,IDW,2480.308
HQ,1997_7,AG,IDW,2496.3438
HQ,1997_8,AG,IDW,2503.7973
HQ,1997_9,AG,IDW,2460.5674
HQ,1998_5,AG,IDW,2478.3921
HQ,1998_6,AG,IDW,2505.2052
HQ,1998_7,AG,IDW,2500.7926
HQ,1998_8,AG,IDW,2496.2079
HQ,1998_9,AG,IDW,2507.1109
HQ,1999_5,AG,IDW,2485.4564
HQ,1999_6,AG,IDW,2644.9921
HQ,1999_7,AG,IDW,2482.9489
HQ,1999_8,AG,IDW,2546.377
HQ,1999_9,AG,IDW,2480.39
HQ,2000_5,AG,IDW,2495.8597
HQ,2000_6,AG,IDW,2489.503
HQ,2000_7,AG,IDW,2482.8745
HQ,2000_8,AG,IDW,2486.1302
HQ,2000_9,AG,IDW,2467.9121
HQ,2001_5,AG,IDW,2468.3622
HQ,2001_6,AG,IDW,2536.8393
HQ,2001_7,AG,IDW,2495.122
HQ,2001_8,AG,IDW,2524.005
HQ,2001_9,AG,IDW,2461.2087
HQ,2002_5,AG,IDW,2513.3039
HQ,2002_6,AG,IDW,2522.2325
HQ,2002_7,AG,IDW,2483.9953
HQ,2002_8,AG,IDW,2494.6758
HQ,2002_9,AG,IDW,2467.6689
HQ,2003_5,AG,IDW,2469.0811
HQ,2003_6,AG,IDW,2488.523
HQ,2003_7,AG,IDW,2506.1421
HQ,2003_8,AG,IDW,2483.5654
HQ,2003_9,AG,IDW,2471.7646
HQ,2004_5,AG,IDW,2486.7189
HQ,2004_6,AG,IDW,2506.1565
HQ,2004_7,AG,IDW,2485.4925
HQ,2004_8,AG,IDW,2482.6296
HQ,2004_9,AG,IDW,2472.3126
HQ,2005_5,AG,IDW,2478.0967
HQ,2005_6,AG,IDW,2472.933
HQ,2005_7,AG,IDW,2515.4735
HQ,2005_8,AG,IDW,2499.8922
HQ,2005_9,AG,IDW,2482.4849
HQ,2006_5,AG,IDW,2484.4135
HQ,2006_6,AG,IDW,2475.0802
HQ,2006_7,AG,IDW,2522.7612
HQ,2006_8,AG,IDW,2470.9722
HQ,2006_9,AG,IDW,2486.0645
HQ,2007_5,AG,IDW,2478.3706
HQ,2007_6,AG,IDW,2483.5699
HQ,2007_7,AG,IDW,2520.4335
HQ,2007_8,AG,IDW,2489.0441
HQ,2007_9,AG,IDW,2503.0288
HQ,2008_5,AG,IDW,2494.8599
HQ,2008_6,AG,IDW,2537.5956
HQ,2008_7,AG,IDW,2492.1537
HQ,2008_8,AG,IDW,2490.2647
HQ,2008_9,AG,IDW,2483.8733
HQ,2009_5,AG,IDW,2466.8452
HQ,2009_6,AG,IDW,2513.8718
HQ,2009_7,AG,IDW,2538.1239
HQ,2009_8,AG,IDW,2507.5817
HQ,2009_9,AG,IDW,2473.6112
HQ,2010_5,AG,IDW,2475.6081
HQ,2010_6,AG,IDW,2477.5337
HQ,2010_7,AG,IDW,2526.0667
HQ,2010_8,AG,IDW,2488.6773
HQ,2010_9,AG,IDW,2485.7744
HQ,2011_5,AG,IDW,2466.9539
HQ,2011_6,AG,IDW,2556.5029
HQ,2011_7,AG,IDW,2504.504
HQ,2011_8,AG,IDW,2547.7753
HQ,2011_9,AG,IDW,2463.8073
HQ,2012_5,AG,IDW,2497.2843
HQ,2012_6,AG,IDW,2479.1303
HQ,2012_7,AG,IDW,2493.5192
HQ,2012_8,AG,IDW,2541.6593
HQ,2012_9,AG,IDW,2482.188
HQ,2013_5,AG,IDW,2496.2975
HQ,2013_6,AG,IDW,2497.0986
HQ,2013_7,AG,IDW,2491.7234
HQ,2013_8,AG,IDW,2476.453
HQ,2013_9,AG,IDW,2472.0575
HQ,2014_5,AG,IDW,2476.7974
HQ,2014_6,AG,IDW,2502.7926
HQ,2014_7,AG,IDW,2515.7184
HQ,2014_8,AG,IDW,2507.4034
HQ,2014_9,AG,IDW,2475.8309
HQ,2015_5,AG,IDW,2492.6258
HQ,2015_6,AG,IDW,2581.5003
HQ,2015_7,AG,IDW,2503.5716
HQ,2015_8,AG,IDW,2497.9764
HQ,2015_9,AG,IDW,2492.278
HQ,2016_5,AG,IDW,2520.701
HQ,2016_6,AG,IDW,2560.2769
HQ,2016_7,AG,IDW,2531.2328
HQ,2016_8,AG,IDW,2475.6563
HQ,2016_9,AG,IDW,2537.3324
HX,1979_5,AG,IDW,2247.524
HX,1979_6,AG,IDW,2276.1535
HX,1979_7,AG,IDW,2269.4781
HX,1979_8,AG,IDW,2247.2111
HX,1979_9,AG,IDW,2246.4464
HX,1980_5,AG,IDW,2239.3195
HX,1980_6,AG,IDW,2273.3145
HX,1980_7,AG,IDW,2285.5742
HX,1980_8,AG,IDW,2298.4759
HX,1980_9,AG,IDW,2249.8153
HX,1981_5,AG,IDW,2246.5935
HX,1981_6,AG,IDW,2267.9109
HX,1981_7,AG,IDW,2274.8767
HX,1981_8,AG,IDW,2249.2928
HX,1981_9,AG,IDW,2238.0882
HX,1982_5,AG,IDW,2236.2258
HX,1982_6,AG,IDW,2253.1333
HX,1982_7,AG,IDW,2303.8733
HX,1982_8,AG,IDW,2256.0663
HX,1982_9,AG,IDW,2237.6848
HX,1983_5,AG,IDW,2255.2985
HX,1983_6,AG,IDW,2286.3638
HX,1983_7,AG,IDW,2268.6381
HX,1983_8,AG,IDW,2234.2355
HX,1983_9,AG,IDW,2272.2219
HX,1984_5,AG,IDW,2253.4251
HX,1984_6,AG,IDW,2297.8037
HX,1984_7,AG,IDW,2255.3753
HX,1984_8,AG,IDW,2257.713
HX,1984_9,AG,IDW,2270.6857
HX,1985_5,AG,IDW,2263.2956
HX,1985_6,AG,IDW,2256.6587
HX,1985_7,AG,IDW,2272.889
HX,1985_8,AG,IDW,2256.488
HX,1985_9,AG,IDW,2253.8623
HX,1986_5,AG,IDW,2238.6614
HX,1986_6,AG,IDW,2284.6214
HX,1986_7,AG,IDW,2270.2462
HX,1986_8,AG,IDW,2248.7428
HX,1986_9,AG,IDW,2241.8518
HX,1987_5,AG,IDW,2253.6166
HX,1987_6,AG,IDW,2256.7356
HX,1987_7,AG,IDW,2327.6993
HX,1987_8,AG,IDW,2283.3135
HX,1987_9,AG,IDW,2241.6765
HX,1988_5,AG,IDW,2260.0503
HX,1988_6,AG,IDW,2267.2213
HX,1988_7,AG,IDW,2270.9096
HX,1988_8,AG,IDW,2245.1343
HX,1988_9,AG,IDW,2260.6345
HX,1989_5,AG,IDW,2247.5541
HX,1989_6,AG,IDW,2255.635
HX,1989_7,AG,IDW,2275.6031
HX,1989_8,AG,IDW,2289.9405
HX,1989_9,AG,IDW,2263.524
HX,1990_5,AG,IDW,2248.1295
HX,1990_6,AG,IDW,2264.3065
HX,1990_7,AG,IDW,2250.1764
HX,1990_8,AG,IDW,2282.6272
HX,1990_9,AG,IDW,2247.6793
HX,1991_5,AG,IDW,2254.5357
HX,1991_6,AG,IDW,2331.0865
