region,date,metrics,type,value,value1
YCDM,1988_5,EN,GWRMP,1.924,1.924
YCDM,1988_6,EN,GWRMP,1.8056,1.8056
YCDM,1988_7,EN,GWRMP,2.6921,2.6921
YCDM,1988_8,EN,GWRMP,2.3035,2.3035
YCDM,1988_9,EN,GWRMP,2.0977,2.0977
YCDM,1989_5,EN,GWRMP,1.4506,1.4506
YCDM,1989_6,EN,GWRMP,2.0526,2.0526
YCDM,1989_7,EN,GWRMP,2.5075,2.5075
YCDM,1989_8,EN,GWRMP,2.1232,2.1232
YCDM,1989_9,EN,GWRMP,2.0231,2.0231
YCDM,1990_5,EN,GWRMP,1.4487,1.4487
YCDM,1990_6,EN,GWRMP,2.3364,2.3364
YCDM,1990_7,EN,GWRMP,1.8443,1.8443
YCDM,1990_8,EN,GWRMP,2.5809,2.5809
YCDM,1990_9,EN,GWRMP,2.1952,2.1952
YCDM,1991_5,EN,GWRMP,1.4972,1.4972
YCDM,1991_6,EN,GWRMP,2.2989,2.2989
YCDM,1991_7,EN,GWRMP,2.8082,2.8082
YCDM,1991_8,EN,GWRMP,2.5546,2.5546
YCDM,1991_9,EN,GWRMP,2.4052,2.4052
YCDM,1992_5,EN,GWRMP,1.5766,1.5766
YCDM,1992_6,EN,GWRMP,1.9104,1.9104
YCDM,1992_7,EN,GWRMP,1.599,1.599
YCDM,1992_8,EN,GWRMP,2.1062,2.1062
YCDM,1992_9,EN,GWRMP,1.9684,1.9684
YCDM,1993_5,EN,GWRMP,1.7593,1.7593
YCDM,1993_6,EN,GWRMP,2.023,2.023
YCDM,1993_7,EN,GWRMP,2.4288,2.4288
YCDM,1993_8,EN,GWRMP,2.6291,2.6291
YCDM,1993_9,EN,GWRMP,2.2598,2.2598
YCDM,1994_5,EN,GWRMP,2.0753,2.0753
YCDM,1994_6,EN,GWRMP,1.9855,1.9855
YCDM,1994_7,EN,GWRMP,2.0143,2.0143
YCDM,1994_8,EN,GWRMP,1.9319,1.9319
YCDM,1994_9,EN,GWRMP,1.5739,1.5739
YCDM,1995_5,EN,GWRMP,2.1326,2.1326
YCDM,1995_6,EN,GWRMP,2.2904,2.2904
YCDM,1995_7,EN,GWRMP,2.0087,2.0087
YCDM,1995_8,EN,GWRMP,2.0586,2.0586
YCDM,1995_9,EN,GWRMP,0.85052,0.85052
YCDM,1996_5,EN,GWRMP,1.5876,1.5876
YCDM,1996_6,EN,GWRMP,2.2579,2.2579
YCDM,1996_7,EN,GWRMP,2.4407,2.4407
YCDM,1996_8,EN,GWRMP,2.0139,2.0139
YCDM,1996_9,EN,GWRMP,1.7633,1.7633
YCDM,1997_5,EN,GWRMP,1.812,1.812
YCDM,1997_6,EN,GWRMP,2.5477,2.5477
YCDM,1997_7,EN,GWRMP,2.4525,2.4525
YCDM,1997_8,EN,GWRMP,2.4457,2.4457
YCDM,1997_9,EN,GWRMP,1.5126,1.5126
YCDM,1998_5,EN,GWRMP,1.6352,1.6352
YCDM,1998_6,EN,GWRMP,2.1685,2.1685
YCDM,1998_7,EN,GWRMP,2.1141,2.1141
YCDM,1998_8,EN,GWRMP,1.7491,1.7491
YCDM,1998_9,EN,GWRMP,2.344,2.344
YCDM,1999_5,EN,GWRMP,1.3225,1.3225
YCDM,1999_6,EN,GWRMP,2.9576,2.9576
YCDM,1999_7,EN,GWRMP,1.8428,1.8428
YCDM,1999_8,EN,GWRMP,2.6629,2.6629
YCDM,1999_9,EN,GWRMP,2.2093,2.2093
YCDM,2000_5,EN,GWRMP,1.6568,1.6568
YCDM,2000_6,EN,GWRMP,2.1944,2.1944
YCDM,2000_7,EN,GWRMP,2.3358,2.3358
YCDM,2000_8,EN,GWRMP,2.4566,2.4566
YCDM,2000_9,EN,GWRMP,1.8994,1.8994
YCDM,2001_5,EN,GWRMP,1.5022,1.5022
YCDM,2001_6,EN,GWRMP,2.6971,2.6971
YCDM,2001_7,EN,GWRMP,2.8916,2.8916
YCDM,2001_8,EN,GWRMP,2.5965,2.5965
YCDM,2001_9,EN,GWRMP,1.4367,1.4367
YCDM,2002_5,EN,GWRMP,1.9865,1.9865
YCDM,2002_6,EN,GWRMP,2.4137,2.4137
YCDM,2002_7,EN,GWRMP,2.1124,2.1124
YCDM,2002_8,EN,GWRMP,2.5699,2.5699
YCDM,2002_9,EN,GWRMP,1.6892,1.6892
YCDM,2003_5,EN,GWRMP,1.9327,1.9327
YCDM,2003_6,EN,GWRMP,1.988,1.988
YCDM,2003_7,EN,GWRMP,2.9298,2.9298
YCDM,2003_8,EN,GWRMP,1.8665,1.8665
YCDM,2003_9,EN,GWRMP,2.0785,2.0785
YCDM,2004_5,EN,GWRMP,1.7259,1.7259
YCDM,2004_6,EN,GWRMP,2.6693,2.6693
YCDM,2004_7,EN,GWRMP,2.5637,2.5637
YCDM,2004_8,EN,GWRMP,2.121,2.121
YCDM,2004_9,EN,GWRMP,2.4434,2.4434
YCDM,2005_5,EN,GWRMP,2.1073,2.1073
YCDM,2005_6,EN,GWRMP,1.6623,1.6623
YCDM,2005_7,EN,GWRMP,2.0492,2.0492
YCDM,2005_8,EN,GWRMP,2.4803,2.4803
YCDM,2005_9,EN,GWRMP,1.8639,1.8639
YCDM,2006_5,EN,GWRMP,1.7548,1.7548
YCDM,2006_6,EN,GWRMP,1.9248,1.9248
YCDM,2006_7,EN,GWRMP,2.6761,2.6761
YCDM,2006_8,EN,GWRMP,2.0802,2.0802
YCDM,2006_9,EN,GWRMP,1.599,1.599
YCDM,2007_5,EN,GWRMP,2.0838,2.0838
YCDM,2007_6,EN,GWRMP,2.2402,2.2402
YCDM,2007_7,EN,GWRMP,2.6934,2.6934
YCDM,2007_8,EN,GWRMP,2.5705,2.5705
YCDM,2007_9,EN,GWRMP,2.0059,2.0059
YCDM,2008_5,EN,GWRMP,2.0821,2.0821
YCDM,2008_6,EN,GWRMP,2.3173,2.3173
YCDM,2008_7,EN,GWRMP,2.0787,2.0787
YCDM,2008_8,EN,GWRMP,2.5081,2.5081
YCDM,2008_9,EN,GWRMP,2.1141,2.1141
YCDM,2009_5,EN,GWRMP,1.1478,1.1478
YCDM,2009_6,EN,GWRMP,2.3746,2.3746
YCDM,2009_7,EN,GWRMP,2.2893,2.2893
YCDM,2009_8,EN,GWRMP,2.749,2.749
YCDM,2009_9,EN,GWRMP,2.3026,2.3026
YCDM,2010_5,EN,GWRMP,2.0053,2.0053
YCDM,2010_6,EN,GWRMP,2.2142,2.2142
YCDM,2010_7,EN,GWRMP,2.4407,2.4407
YCDM,2010_8,EN,GWRMP,2.5532,2.5532
YCDM,2010_9,EN,GWRMP,2.3082,2.3082
YCDM,2011_5,EN,GWRMP,1.2855,1.2855
YCDM,2011_6,EN,GWRMP,2.2734,2.2734
YCDM,2011_7,EN,GWRMP,2.4475,2.4475
YCDM,2011_8,EN,GWRMP,2.6311,2.6311
YCDM,2011_9,EN,GWRMP,1.6734,1.6734
YCDM,2012_5,EN,GWRMP,2.2507,2.2507
YCDM,2012_6,EN,GWRMP,2.7422,2.7422
YCDM,2012_7,EN,GWRMP,2.3797,2.3797
YCDM,2012_8,EN,GWRMP,2.2859,2.2859
YCDM,2012_9,EN,GWRMP,1.7071,1.7071
YCDM,2013_5,EN,GWRMP,1.7875,1.7875
YCDM,2013_6,EN,GWRMP,1.5817,1.5817
YCDM,2013_7,EN,GWRMP,2.2335,2.2335
YCDM,2013_8,EN,GWRMP,1.9773,1.9773
YCDM,2013_9,EN,GWRMP,1.9571,1.9571
YCDM,2014_5,EN,GWRMP,1.4478,1.4478
YCDM,2014_6,EN,GWRMP,2.181,2.181
YCDM,2014_7,EN,GWRMP,2.1705,2.1705
YCDM,2014_8,EN,GWRMP,2.5705,2.5705
YCDM,2014_9,EN,GWRMP,2.2643,2.2643
YCDM,2015_5,EN,GWRMP,1.7908,1.7908
YCDM,2015_6,EN,GWRMP,2.8428,2.8428
YCDM,2015_7,EN,GWRMP,1.8547,1.8547
YCDM,2015_8,EN,GWRMP,2.4817,2.4817
YCDM,2015_9,EN,GWRMP,1.9939,1.9939
YCDM,2016_5,EN,GWRMP,2.1542,2.1542
YCDM,2016_6,EN,GWRMP,2.5637,2.5637
YCDM,2016_7,EN,GWRMP,2.5687,2.5687
YCDM,2016_8,EN,GWRMP,1.9642,1.9642
YCDM,2016_9,EN,GWRMP,2.2956,2.2956
ZX,1979_5,EN,GWRMP,1.9694,1.9694
ZX,1979_6,EN,GWRMP,2.7558,2.7558
ZX,1979_7,EN,GWRMP,2.3113,2.3113
ZX,1979_8,EN,GWRMP,2.9277,2.9277
ZX,1979_9,EN,GWRMP,2.2469,2.2469
ZX,1980_5,EN,GWRMP,1.9418,1.9418
ZX,1980_6,EN,GWRMP,2.689,2.689
ZX,1980_7,EN,GWRMP,2.5829,2.5829
ZX,1980_8,EN,GWRMP,2.76,2.76
ZX,1980_9,EN,GWRMP,2.4234,2.4234
ZX,1981_5,EN,GWRMP,2.5235,2.5235
ZX,1981_6,EN,GWRMP,2.6012,2.6012
ZX,1981_7,EN,GWRMP,3.0718,3.0718
ZX,1981_8,EN,GWRMP,2.8758,2.8758
ZX,1981_9,EN,GWRMP,2.7903,2.7903
ZX,1982_5,EN,GWRMP,2.3284,2.3284
ZX,1982_6,EN,GWRMP,2.4405,2.4405
ZX,1982_7,EN,GWRMP,2.3183,2.3183
ZX,1982_8,EN,GWRMP,2.7326,2.7326
ZX,1982_9,EN,GWRMP,2.4619,2.4619
ZX,1983_5,EN,GWRMP,2.7336,2.7336
ZX,1983_6,EN,GWRMP,2.9009,2.9009
ZX,1983_7,EN,GWRMP,2.7383,2.7383
ZX,1983_8,EN,GWRMP,2.3642,2.3642
ZX,1983_9,EN,GWRMP,2.7783,2.7783
ZX,1984_5,EN,GWRMP,1.6375,1.6375
ZX,1984_6,EN,GWRMP,2.6454,2.6454
ZX,1984_7,EN,GWRMP,2.9036,2.9036
ZX,1984_8,EN,GWRMP,2.673,2.673
ZX,1984_9,EN,GWRMP,2.6893,2.6893
ZX,1985_5,EN,GWRMP,2.2502,2.2502
ZX,1985_6,EN,GWRMP,2.7804,2.7804
ZX,1985_7,EN,GWRMP,2.9582,2.9582
ZX,1985_8,EN,GWRMP,2.3478,2.3478
ZX,1985_9,EN,GWRMP,2.2232,2.2232
ZX,1986_5,EN,GWRMP,2.0435,2.0435
ZX,1986_6,EN,GWRMP,2.794,2.794
ZX,1986_7,EN,GWRMP,2.6085,2.6085
ZX,1986_8,EN,GWRMP,2.7975,2.7975
ZX,1986_9,EN,GWRMP,2.5573,2.5573
ZX,1987_5,EN,GWRMP,2.0006,2.0006
ZX,1987_6,EN,GWRMP,2.0313,2.0313
ZX,1987_7,EN,GWRMP,2.8509,2.8509
ZX,1987_8,EN,GWRMP,2.3702,2.3702
ZX,1987_9,EN,GWRMP,2.6713,2.6713
ZX,1988_5,EN,GWRMP,2.0713,2.0713
ZX,1988_6,EN,GWRMP,2.8142,2.8142
ZX,1988_7,EN,GWRMP,2.3361,2.3361
ZX,1988_8,EN,GWRMP,3.1159,3.1159
ZX,1988_9,EN,GWRMP,2.4648,2.4648
ZX,1989_5,EN,GWRMP,2.7247,2.7247
ZX,1989_6,EN,GWRMP,2.3604,2.3604
ZX,1989_7,EN,GWRMP,2.5553,2.5553
ZX,1989_8,EN,GWRMP,2.996,2.996
ZX,1989_9,EN,GWRMP,2.8297,2.8297
ZX,1990_5,EN,GWRMP,2.6266,2.6266
ZX,1990_6,EN,GWRMP,2.5577,2.5577
ZX,1990_7,EN,GWRMP,2.3646,2.3646
ZX,1990_8,EN,GWRMP,2.9469,2.9469
ZX,1990_9,EN,GWRMP,2.708,2.708
ZX,1991_5,EN,GWRMP,2.8571,2.8571
ZX,1991_6,EN,GWRMP,2.8177,2.8177
ZX,1991_7,EN,GWRMP,2.8277,2.8277
ZX,1991_8,EN,GWRMP,2.1519,2.1519
ZX,1991_9,EN,GWRMP,2.7317,2.7317
ZX,1992_5,EN,GWRMP,2.3763,2.3763
ZX,1992_6,EN,GWRMP,2.5011,2.5011
ZX,1992_7,EN,GWRMP,2.8797,2.8797
ZX,1992_8,EN,GWRMP,2.7612,2.7612
ZX,1992_9,EN,GWRMP,2.2861,2.2861
ZX,1993_5,EN,GWRMP,2.6408,2.6408
ZX,1993_6,EN,GWRMP,2.4355,2.4355
ZX,1993_7,EN,GWRMP,2.7499,2.7499
ZX,1993_8,EN,GWRMP,2.6229,2.6229
ZX,1993_9,EN,GWRMP,2.3145,2.3145
ZX,1994_5,EN,GWRMP,2.0612,2.0612
ZX,1994_6,EN,GWRMP,3.2825,3.2825
ZX,1994_7,EN,GWRMP,2.295,2.295
ZX,1994_8,EN,GWRMP,2.8572,2.8572
ZX,1994_9,EN,GWRMP,2.2756,2.2756
ZX,1995_5,EN,GWRMP,2.2725,2.2725
ZX,1995_6,EN,GWRMP,2.9354,2.9354
ZX,1995_7,EN,GWRMP,2.5474,2.5474
ZX,1995_8,EN,GWRMP,2.5882,2.5882
ZX,1995_9,EN,GWRMP,1.9677,1.9677
ZX,1996_5,EN,GWRMP,1.5225,1.5225
ZX,1996_6,EN,GWRMP,3.2573,3.2573
ZX,1996_7,EN,GWRMP,2.4619,2.4619
ZX,1996_8,EN,GWRMP,2.8849,2.8849
ZX,1996_9,EN,GWRMP,1.8459,1.8459
ZX,1997_5,EN,GWRMP,2.4199,2.4199
ZX,1997_6,EN,GWRMP,2.6534,2.6534
ZX,1997_7,EN,GWRMP,3.1007,3.1007
ZX,1997_8,EN,GWRMP,3.0199,3.0199
ZX,1997_9,EN,GWRMP,2.4701,2.4701
ZX,1998_5,EN,GWRMP,2.5303,2.5303
ZX,1998_6,EN,GWRMP,2.2572,2.2572
ZX,1998_7,EN,GWRMP,2.5985,2.5985
ZX,1998_8,EN,GWRMP,2.3267,2.3267
ZX,1998_9,EN,GWRMP,2.2896,2.2896
ZX,1999_5,EN,GWRMP,2.4563,2.4563
ZX,1999_6,EN,GWRMP,2.9178,2.9178
ZX,1999_7,EN,GWRMP,2.5846,2.5846
ZX,1999_8,EN,GWRMP,2.9115,2.9115
ZX,1999_9,EN,GWRMP,2.0452,2.0452
ZX,2000_5,EN,GWRMP,2.5501,2.5501
ZX,2000_6,EN,GWRMP,2.7134,2.7134
ZX,2000_7,EN,GWRMP,2.3978,2.3978
ZX,2000_8,EN,GWRMP,2.8115,2.8115
ZX,2000_9,EN,GWRMP,1.862,1.862
ZX,2001_5,EN,GWRMP,2.3012,2.3012
ZX,2001_6,EN,GWRMP,3.0854,3.0854
ZX,2001_7,EN,GWRMP,2.9185,2.9185
ZX,2001_8,EN,GWRMP,2.9535,2.9535
ZX,2001_9,EN,GWRMP,1.8963,1.8963
ZX,2002_5,EN,GWRMP,1.9921,1.9921
ZX,2002_6,EN,GWRMP,2.5447,2.5447
ZX,2002_7,EN,GWRMP,2.7237,2.7237
ZX,2002_8,EN,GWRMP,2.9824,2.9824
ZX,2002_9,EN,GWRMP,2.5623,2.5623
ZX,2003_5,EN,GWRMP,2.6173,2.6173
ZX,2003_6,EN,GWRMP,2.3947,2.3947
ZX,2003_7,EN,GWRMP,2.7247,2.7247
ZX,2003_8,EN,GWRMP,2.5639,2.5639
ZX,2003_9,EN,GWRMP,2.6691,2.6691
ZX,2004_5,EN,GWRMP,2.5435,2.5435
ZX,2004_6,EN,GWRMP,2.4634,2.4634
ZX,2004_7,EN,GWRMP,2.2302,2.2302
ZX,2004_8,EN,GWRMP,2.6767,2.6767
ZX,2004_9,EN,GWRMP,2.4147,2.4147
ZX,2005_5,EN,GWRMP,1.9389,1.9389
ZX,2005_6,EN,GWRMP,2.4538,2.4538
ZX,2005_7,EN,GWRMP,2.3961,2.3961
ZX,2005_8,EN,GWRMP,2.9135,2.9135
ZX,2005_9,EN,GWRMP,2.3634,2.3634
ZX,2006_5,EN,GWRMP,2.6992,2.6992
ZX,2006_6,EN,GWRMP,2.5004,2.5004
ZX,2006_7,EN,GWRMP,2.8499,2.8499
ZX,2006_8,EN,GWRMP,2.5447,2.5447
ZX,2006_9,EN,GWRMP,1.7941,1.7941
ZX,2007_5,EN,GWRMP,2.028,2.028
ZX,2007_6,EN,GWRMP,2.4191,2.4191
ZX,2007_7,EN,GWRMP,2.4193,2.4193
ZX,2007_8,EN,GWRMP,2.2452,2.2452
ZX,2007_9,EN,GWRMP,2.0645,2.0645
ZX,2008_5,EN,GWRMP,1.7763,1.7763
ZX,2008_6,EN,GWRMP,3.1841,3.1841
ZX,2008_7,EN,GWRMP,3.0576,3.0576
ZX,2008_8,EN,GWRMP,2.1945,2.1945
ZX,2008_9,EN,GWRMP,2.3634,2.3634
ZX,2009_5,EN,GWRMP,2.0044,2.0044
ZX,2009_6,EN,GWRMP,2.7055,2.7055
ZX,2009_7,EN,GWRMP,2.841,2.841
ZX,2009_8,EN,GWRMP,3.0516,3.0516
ZX,2009_9,EN,GWRMP,2.1872,2.1872
ZX,2010_5,EN,GWRMP,1.9052,1.9052
ZX,2010_6,EN,GWRMP,2.5998,2.5998
ZX,2010_7,EN,GWRMP,2.8486,2.8486
ZX,2010_8,EN,GWRMP,2.4698,2.4698
ZX,2010_9,EN,GWRMP,2.6538,2.6538
ZX,2011_5,EN,GWRMP,2.2859,2.2859
ZX,2011_6,EN,GWRMP,3.0364,3.0364
ZX,2011_7,EN,GWRMP,2.688,2.688
ZX,2011_8,EN,GWRMP,2.7707,2.7707
ZX,2011_9,EN,GWRMP,2.6888,2.6888
ZX,2012_5,EN,GWRMP,2.3978,2.3978
ZX,2012_6,EN,GWRMP,3.1815,3.1815
ZX,2012_7,EN,GWRMP,2.2582,2.2582
ZX,2012_8,EN,GWRMP,2.8797,2.8797
ZX,2012_9,EN,GWRMP,2.4135,2.4135
ZX,2013_5,EN,GWRMP,1.9802,1.9802
ZX,2013_6,EN,GWRMP,3.1477,3.1477
ZX,2013_7,EN,GWRMP,2.8393,2.8393
ZX,2013_8,EN,GWRMP,2.9708,2.9708
ZX,2013_9,EN,GWRMP,2.3514,2.3514
ZX,2014_5,EN,GWRMP,2.2815,2.2815
ZX,2014_6,EN,GWRMP,2.6757,2.6757
ZX,2014_7,EN,GWRMP,2.1758,2.1758
ZX,2014_8,EN,GWRMP,2.4751,2.4751
ZX,2014_9,EN,GWRMP,2.6196,2.6196
ZX,2015_5,EN,GWRMP,2.6196,2.6196
ZX,2015_6,EN,GWRMP,2.6676,2.6676
ZX,2015_7,EN,GWRMP,2.89,2.89
ZX,2015_8,EN,GWRMP,2.775,2.775
ZX,2015_9,EN,GWRMP,2.0373,2.0373
ZX,2016_5,EN,GWRMP,2.4056,2.4056
ZX,2016_6,EN,GWRMP,2.8738,2.8738
ZX,2016_7,EN,GWRMP,2.8422,2.8422
ZX,2016_8,EN,GWRMP,2.66,2.66
ZX,2016_9,EN,GWRMP,2.6262,2.6262
HJH,1979_5,EN,IDW,1.3685,1.3685
HJH,1979_6,EN,IDW,2.0264,2.0264
HJH,1979_7,EN,IDW,2.0125,2.0125
HJH,1979_8,EN,IDW,2.2251,2.2251
HJH,1979_9,EN,IDW,2.2037,2.2037
HJH,1980_5,EN,IDW,1.8407,1.8407
HJH,1980_6,EN,IDW,2.4009,2.4009
HJH,1980_7,EN,IDW,2.4813,2.4813
HJH,1980_8,EN,IDW,2.2846,2.2846
HJH,1980_9,EN,IDW,1.7885,1.7885
HJH,1981_5,EN,IDW,1.9046,1.9046
HJH,1981_6,EN,IDW,2.148,2.148
HJH,1981_7,EN,IDW,2.2956,2.2956
HJH,1981_8,EN,IDW,2.4831,2.4831
HJH,1981_9,EN,IDW,1.9462,1.9462
HJH,1982_5,EN,IDW,1.7455,1.7455
HJH,1982_6,EN,IDW,2.0745,2.0745
HJH,1982_7,EN,IDW,2.1132,2.1132
HJH,1982_8,EN,IDW,2.1847,2.1847
HJH,1982_9,EN,IDW,2.1047,2.1047
HJH,1983_5,EN,IDW,2.0519,2.0519
HJH,1983_6,EN,IDW,2.7786,2.7786
HJH,1983_7,EN,IDW,2.646,2.646
HJH,1983_8,EN,IDW,1.8319,1.8319
HJH,1983_9,EN,IDW,2.7869,2.7869
HJH,1984_5,EN,IDW,1.6635,1.6635
HJH,1984_6,EN,IDW,2.887,2.887
HJH,1984_7,EN,IDW,2.3118,2.3118
HJH,1984_8,EN,IDW,1.9753,1.9753
HJH,1984_9,EN,IDW,1.9829,1.9829
HJH,1985_5,EN,IDW,2.1699,2.1699
HJH,1985_6,EN,IDW,1.9418,1.9418
HJH,1985_7,EN,IDW,2.2581,2.2581
HJH,1985_8,EN,IDW,2.1829,2.1829
HJH,1985_9,EN,IDW,2.1832,2.1832
HJH,1986_5,EN,IDW,1.6622,1.6622
HJH,1986_6,EN,IDW,2.2275,2.2275
HJH,1986_7,EN,IDW,2.0344,2.0344
HJH,1986_8,EN,IDW,2.0126,2.0126
HJH,1986_9,EN,IDW,2.4654,2.4654
HJH,1987_5,EN,IDW,1.6987,1.6987
HJH,1987_6,EN,IDW,1.9929,1.9929
HJH,1987_7,EN,IDW,2.4872,2.4872
HJH,1987_8,EN,IDW,1.9147,1.9147
HJH,1987_9,EN,IDW,2.3006,2.3006
HJH,1988_5,EN,IDW,1.5113,1.5113
HJH,1988_6,EN,IDW,2.2285,2.2285
HJH,1988_7,EN,IDW,2.065,2.065
HJH,1988_8,EN,IDW,2.37,2.37
HJH,1988_9,EN,IDW,2.2562,2.2562
HJH,1989_5,EN,IDW,2.1444,2.1444
HJH,1989_6,EN,IDW,2.0306,2.0306
HJH,1989_7,EN,IDW,2.5472,2.5472
HJH,1989_8,EN,IDW,2.1164,2.1164
HJH,1989_9,EN,IDW,2.3108,2.3108
HJH,1990_5,EN,IDW,1.6895,1.6895
HJH,1990_6,EN,IDW,1.9772,1.9772
HJH,1990_7,EN,IDW,1.8549,1.8549
HJH,1990_8,EN,IDW,2.1455,2.1455
HJH,1990_9,EN,IDW,2.1566,2.1566
HJH,1991_5,EN,IDW,2.4379,2.4379
HJH,1991_6,EN,IDW,2.3883,2.3883
HJH,1991_7,EN,IDW,2.2225,2.2225
HJH,1991_8,EN,IDW,2.1761,2.1761
HJH,1991_9,EN,IDW,2.3897,2.3897
HJH,1992_5,EN,IDW,2.039,2.039
HJH,1992_6,EN,IDW,2.2158,2.2158
HJH,1992_7,EN,IDW,2.0313,2.0313
HJH,1992_8,EN,IDW,2.258,2.258
HJH,1992_9,EN,IDW,2.2313,2.2313
HJH,1993_5,EN,IDW,2.339,2.339
HJH,1993_6,EN,IDW,1.9506,1.9506
HJH,1993_7,EN,IDW,2.3172,2.3172
HJH,1993_8,EN,IDW,2.6868,2.6868
HJH,1993_9,EN,IDW,2.3242,2.3242
HJH,1994_5,EN,IDW,1.2617,1.2617
HJH,1994_6,EN,IDW,2.672,2.672
HJH,1994_7,EN,IDW,1.9858,1.9858
HJH,1994_8,EN,IDW,2.0233,2.0233
HJH,1994_9,EN,IDW,1.2984,1.2984
HJH,1995_5,EN,IDW,1.5266,1.5266
HJH,1995_6,EN,IDW,2.6509,2.6509
HJH,1995_7,EN,IDW,2.0157,2.0157
HJH,1995_8,EN,IDW,1.9961,1.9961
HJH,1995_9,EN,IDW,1.3374,1.3374
HJH,1996_5,EN,IDW,1.3626,1.3626
HJH,1996_6,EN,IDW,2.8406,2.8406
HJH,1996_7,EN,IDW,2.4359,2.4359
HJH,1996_8,EN,IDW,1.9824,1.9824
HJH,1996_9,EN,IDW,1.6129,1.6129
HJH,1997_5,EN,IDW,1.8014,1.8014
HJH,1997_6,EN,IDW,1.7074,1.7074
HJH,1997_7,EN,IDW,2.3631,2.3631
HJH,1997_8,EN,IDW,2.698,2.698
HJH,1997_9,EN,IDW,1.4161,1.4161
HJH,1998_5,EN,IDW,1.9331,1.9331
HJH,1998_6,EN,IDW,1.5699,1.5699
HJH,1998_7,EN,IDW,1.905,1.905
HJH,1998_8,EN,IDW,2.2961,2.2961
HJH,1998_9,EN,IDW,2.1097,2.1097
HJH,1999_5,EN,IDW,1.7118,1.7118
HJH,1999_6,EN,IDW,2.5268,2.5268
HJH,1999_7,EN,IDW,2.1277,2.1277
HJH,1999_8,EN,IDW,2.2693,2.2693
HJH,1999_9,EN,IDW,2.0387,2.0387
HJH,2000_5,EN,IDW,1.6312,1.6312
HJH,2000_6,EN,IDW,1.9283,1.9283
HJH,2000_7,EN,IDW,1.677,1.677
HJH,2000_8,EN,IDW,2.2067,2.2067
HJH,2000_9,EN,IDW,1.7044,1.7044
HJH,2001_5,EN,IDW,1.7749,1.7749
HJH,2001_6,EN,IDW,2.4816,2.4816
HJH,2001_7,EN,IDW,2.4006,2.4006
HJH,2001_8,EN,IDW,2.3582,2.3582
HJH,2001_9,EN,IDW,1.4893,1.4893
HJH,2002_5,EN,IDW,2.0798,2.0798
HJH,2002_6,EN,IDW,2.0684,2.0684
HJH,2002_7,EN,IDW,1.8128,1.8128
HJH,2002_8,EN,IDW,2.1841,2.1841
HJH,2002_9,EN,IDW,1.6149,1.6149
HJH,2003_5,EN,IDW,1.571,1.571
HJH,2003_6,EN,IDW,2.0242,2.0242
HJH,2003_7,EN,IDW,1.9445,1.9445
HJH,2003_8,EN,IDW,2.0893,2.0893
HJH,2003_9,EN,IDW,2.0227,2.0227
HJH,2004_5,EN,IDW,1.9822,1.9822
HJH,2004_6,EN,IDW,2.3667,2.3667
HJH,2004_7,EN,IDW,2.3387,2.3387
HJH,2004_8,EN,IDW,1.9046,1.9046
HJH,2004_9,EN,IDW,2.0434,2.0434
HJH,2005_5,EN,IDW,1.8608,1.8608
HJH,2005_6,EN,IDW,1.6034,1.6034
HJH,2005_7,EN,IDW,2.5044,2.5044
HJH,2005_8,EN,IDW,2.2957,2.2957
HJH,2005_9,EN,IDW,2.2482,2.2482
HJH,2006_5,EN,IDW,2.1746,2.1746
HJH,2006_6,EN,IDW,2.1112,2.1112
HJH,2006_7,EN,IDW,2.1897,2.1897
HJH,2006_8,EN,IDW,1.8916,1.8916
HJH,2006_9,EN,IDW,2.0031,2.0031
HJH,2007_5,EN,IDW,1.9582,1.9582
HJH,2007_6,EN,IDW,2.2292,2.2292
HJH,2007_7,EN,IDW,2.0331,2.0331
HJH,2007_8,EN,IDW,2.2084,2.2084
HJH,2007_9,EN,IDW,2.0885,2.0885
HJH,2008_5,EN,IDW,1.9008,1.9008
HJH,2008_6,EN,IDW,2.5969,2.5969
HJH,2008_7,EN,IDW,2.2431,2.2431
HJH,2008_8,EN,IDW,2.3198,2.3198
HJH,2008_9,EN,IDW,2.3295,2.3295
HJH,2009_5,EN,IDW,1.6638,1.6638
HJH,2009_6,EN,IDW,1.874,1.874
HJH,2009_7,EN,IDW,2.1947,2.1947
HJH,2009_8,EN,IDW,2.2218,2.2218
HJH,2009_9,EN,IDW,2.1395,2.1395
HJH,2010_5,EN,IDW,1.8846,1.8846
HJH,2010_6,EN,IDW,2.1574,2.1574
HJH,2010_7,EN,IDW,2.0857,2.0857
HJH,2010_8,EN,IDW,2.1748,2.1748
HJH,2010_9,EN,IDW,2.1426,2.1426
HJH,2011_5,EN,IDW,1.8249,1.8249
HJH,2011_6,EN,IDW,2.7629,2.7629
HJH,2011_7,EN,IDW,2.1482,2.1482
HJH,2011_8,EN,IDW,2.4987,2.4987
HJH,2011_9,EN,IDW,2.0179,2.0179
HJH,2012_5,EN,IDW,2.2515,2.2515
HJH,2012_6,EN,IDW,2.5399,2.5399
HJH,2012_7,EN,IDW,2.2842,2.2842
HJH,2012_8,EN,IDW,2.3815,2.3815
HJH,2012_9,EN,IDW,1.8882,1.8882
HJH,2013_5,EN,IDW,1.6354,1.6354
HJH,2013_6,EN,IDW,2.4947,2.4947
HJH,2013_7,EN,IDW,1.9878,1.9878
HJH,2013_8,EN,IDW,2.2503,2.2503
